episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
32, -4415.071064889431, 2, 30.76850474300045, 924, 53269,                                             53269, 7.324554920196533, 335.02886962890625
33, -3975.8234117031097, 2, 14.739166153000042, 451, 53720,                                             53720, 7.067923545837402, 338.4400634765625
34, -3454.640606403351, 2, 10.528941307999958, 297, 54017,                                             54017, 7.5806732177734375, 339.0072326660156
35, -5104.830985784531, 2, 23.435197089999747, 716, 54733,                                             54733, 7.569712162017822, 337.3658752441406
36, -4134.690536856651, 2, 12.946018444999936, 409, 55142,                                             55142, 7.755974769592285, 338.926025390625
37, -3939.4843497276306, 2, 20.749305653000192, 602, 55744,                                             55744, 7.705228328704834, 339.490234375
38, -5369.656413555145, 2, 24.765621083000042, 711, 56455,                                             56455, 7.757874488830566, 338.76104736328125
39, -7814.85009098053, 2, 52.9858031800004, 1665, 58120,                                             58120, 8.157432556152344, 343.86456298828125
40, -13492.050036072731, 2, 73.66705950699998, 2121, 60241,                                             60241, 8.23445987701416, 349.4159240722656
41, -6468.068234443665, 2, 42.33099624999977, 1222, 61463,                                             61463, 8.554577827453613, 349.1968688964844
42, -13592.414198637009, 2, 70.76507884300008, 2171, 63634,                                             63634, 8.699429512023926, 349.4659729003906
43, -9384.634001493454, 2, 54.44990751499972, 1642, 65276,                                             65276, 8.82525634765625, 352.9105224609375
44, -4246.456077098846, 2, 32.70730150300005, 1024, 66300,                                             66300, 9.052315711975098, 358.3242492675781
45, -8151.518025398254, 2, 47.038198135999664, 1292, 67592,                                             67592, 9.058161735534668, 359.7062072753906
46, -12690.934802770615, 2, 58.127843966, 1632, 69224,                                             69224, 9.034717559814453, 362.2169494628906
47, 40.4747160077095, 1, 42.95852769499925, 1206, 70430,                                             70430, 9.299080848693848, 364.73883056640625
48, -9425.838822424412, 2, 83.64341149099982, 2426, 72856,                                             72856, 9.458179473876953, 364.29583740234375
49, -2706.528392314911, 2, 7.334683774000041, 178, 73034,                                             73034, 9.554039001464844, 364.8819274902344
50, -4675.811842441559, 2, 20.14092219399936, 600, 73634,                                             73634, 9.335454940795898, 367.68048095703125
51, -8521.026965379715, 2, 28.764549479999914, 873, 74507,                                             74507, 9.560236930847168, 368.9333190917969
52, -11091.55743610859, 2, 45.14299979899988, 1310, 75817,                                             75817, 9.668776512145996, 374.2311096191406
53, -3986.302508831024, 2, 15.408910912000465, 458, 76275,                                             76275, 10.16690444946289, 377.6794128417969
54, -3491.428873062134, 2, 11.385457540000061, 339, 76614,                                             76614, 9.936193466186523, 377.42108154296875
55, -4974.618587970734, 2, 20.65721152900005, 614, 77228,                                             77228, 10.265059471130371, 381.39202880859375
56, -4421.933462381363, 2, 23.888444186000015, 653, 77881,                                             77881, 10.220982551574707, 379.672607421875
57, -3208.686045587063, 2, 20.012652018000153, 567, 78448,                                             78448, 10.101821899414062, 377.9250183105469
58, -6237.733520269394, 2, 22.332462950000263, 667, 79115,                                             79115, 10.002138137817383, 377.2998352050781
59, -6401.649605512619, 2, 48.53080550300001, 1377, 80492,                                             80492, 10.355639457702637, 380.1739807128906
60, -3761.470468878746, 2, 22.835573351000676, 625, 81117,                                             81117, 10.781702995300293, 377.92529296875
61, -4636.98158121109, 2, 21.172421602999748, 560, 81677,                                             81677, 10.32208251953125, 380.3859558105469
62, -4523.449568033218, 2, 28.14117128700036, 674, 82351,                                             82351, 10.637958526611328, 381.29693603515625
63, -6026.972002148628, 2, 22.837838630999613, 689, 83040,                                             83040, 10.421319007873535, 379.3229064941406
64, -6637.330268263817, 2, 35.894730310999876, 1091, 84131,                                             84131, 10.7079439163208, 383.5924377441406
65, -4583.747400999069, 2, 17.19770583599984, 474, 84605,                                             84605, 11.348072052001953, 388.01751708984375
66, -4499.565593957901, 2, 23.46452085799956, 673, 85278,                                             85278, 10.813641548156738, 385.0201416015625
67, -3909.98971927166, 2, 12.775770561000172, 376, 85654,                                             85654, 11.188066482543945, 390.35858154296875
68, -7676.256871461868, 2, 31.874196400999608, 897, 86551,                                             86551, 11.225152015686035, 387.09405517578125
69, -3751.8976262807846, 2, 14.45926990099997, 419, 86970,                                             86970, 11.186178207397461, 387.493408203125
70, -5208.08609354496, 4, 58.10423997700036, 1754, 88724,                                             88724, 11.199490547180176, 384.74102783203125
71, -4279.480977773666, 2, 19.08515635099957, 538, 89262,                                             89262, 11.025320053100586, 387.7518615722656
72, -4291.695116579533, 4, 57.155584826999984, 1696, 90958,                                             90958, 10.986213684082031, 386.4750061035156
